,pos_adj,neg_adj,transparency,gpt2_large_reduced_135_sims_p_nm,gpt2_large_reduced_135_sims_m_np,gpt2_large_full_1280_sims_p_nm,gpt2_large_full_1280_sims_m_np,bert_large_cased_reduced_125_sims_p_nm,bert_large_cased_reduced_125_sims_m_np,bert_large_cased_full_1024_sims_p_nm,bert_large_cased_full_1024_sims_m_np,xlnet_large_cased_reduced_142_sims_p_nm,xlnet_large_cased_reduced_142_sims_m_np,xlnet_large_cased_full_1024_sims_p_nm,xlnet_large_cased_full_1024_sims_m_np,roberta_large_reduced_105_sims_p_nm,roberta_large_reduced_105_sims_m_np,roberta_large_full_1024_sims_p_nm,roberta_large_full_1024_sims_m_np
84,capable,incapable,y,0.4212135076392398,0.5020392007773598,0.9496339266502813,0.9452555450948428,0.20598917180101106,0.09033859132123401,0.8633881055604197,0.8372321650813754,0.1624443447766173,0.17678816883015747,0.9445523551360717,0.9548784387475103,0.11090882511196343,0.11100742470560365,0.9814331605024376,0.9797007403546465
85,generous,selfish,n,-0.05818252017738246,-0.00450031262702133,0.932508011869109,0.9217954764605513,-0.10555298521813783,-0.16797813797195316,0.8418754597691147,0.8264836603344479,-0.21875035962652767,-0.09928726829109147,0.8956812443583474,0.9077800372033247,-0.008961159802708618,-0.24564528464835123,0.9827536584486065,0.9834944185901273
86,generous,stingy,n,0.029268299362328665,-0.20662009858066321,0.9128536254839319,0.9167885310242879,-0.17036696140403862,-0.049862920124830845,0.7682310937940352,0.8948350468534737,0.11546736485758036,0.01878144096771328,0.8983978603867878,0.90153955391895,0.04540455633744822,-0.20121618010780495,0.9803717971875291,0.9743163429203842
87,happy,sad,n,0.0058275785188580675,0.054840704127103845,0.6667820776652501,0.9200258767347668,-0.0019423933757496403,0.01978929118234507,0.8668826259021586,0.8762697202405083,0.12036403879769952,-0.03800604867424351,0.9258256984969974,0.9326182668946754,0.18604068379373384,0.038510883937822316,0.988476463248353,0.9871438669325797
88,happy,unhappy,y,0.0672308138469132,0.6052388235120401,0.6508688020802924,0.9591459100308108,-0.00294631107838228,0.10700130476684921,0.8713380819745006,0.8973734891918618,0.1657789990717372,0.20734050772656998,0.9357415076949317,0.9305857083351938,0.2820619528163,0.3825636497427727,0.989409187383041,0.9927003902987667
89,wealthy,poor,n,0.22360645310229477,-0.05679317219321223,0.9292776460200722,0.6771293168226276,-0.10556913505870447,-0.06732380238552893,0.8391324745201296,0.8618451378285262,0.0499995624754247,-0.0024836790837172718,0.9153608064746489,0.93348831170211,0.18439456191191772,0.009602708259165094,0.9828157553209717,0.9852979676608279
90,rich,poor,n,-0.0423275160582699,-0.029159972522406763,0.6779827105252747,0.6854250618944998,-0.02122743442600128,-0.06652847730955003,0.8678614916914619,0.8737656590222048,0.039507551232816907,-0.14935521713114874,0.9226373802551772,0.9162250985216372,-0.06314787892167151,0.0896404329448457,0.9782204259891623,0.9871338787861351
91,communicative,uncommunicative,y,0.16134312233224446,0.720596534751893,0.8993281367053908,0.9711468143469736,0.6580863097736018,0.8597117817595186,0.9288483036296102,0.9567198670094867,0.3762733338505956,0.42302377476129793,0.9531102619063866,0.9456566450038687,0.45266755680022075,0.6737724115872354,0.9777551030133811,0.9899685474892589
92,convincing,unconvincing,y,0.43284265813480594,0.3334310779438949,0.9361194787114331,0.936196049935184,0.002399162298745261,0.0975177900728621,0.7937660395488685,0.9059870068509916,-0.06924721771293951,-0.01612540321785927,0.8468592485942008,0.9299618475385532,0.7453842400416821,0.2685735770876687,0.9857266472126868,0.9789045604607665
93,desirable,undesirable,y,0.6273562850209954,0.29837927682776066,0.9685543040221439,0.9501365387046645,0.21581447954587152,0.5300302541992913,0.8808321642176915,0.9410885100823282,0.17954033116593138,0.21771761818099566,0.9427433800476452,0.9487720870748547,0.21795861259256843,0.07801642519956287,0.9858456681786263,0.9791688307900558
94,determined,undetermined,y,0.35690912547677756,0.6232691524216806,0.9424780514989965,0.9526188293822031,0.34311284765558037,0.5496431577974081,0.8722513414300832,0.8906613395284362,0.03947963738652793,0.05540194345041605,0.905862411704519,0.9465330244020232,0.5449091054940212,0.42359056182864263,0.9820156312077114,0.9815088571860859
95,manageable,unmanageable,y,0.49522655892098366,0.3024341115937683,0.9592699877548033,0.9473117171492674,0.021450992550743564,0.2830518148067611,0.877417458450224,0.9228286809786085,-0.10739797776916782,-0.05848167026951523,0.9209246949271563,0.9205440276679261,0.8099721269624356,0.21731405416114113,0.9919146173664357,0.9786717255848424
96,predictable,unpredictable,y,0.5218503364223258,0.45497054984324614,0.9638492025827659,0.9525695481248028,0.1657813153433595,0.16265724253162583,0.877492923981662,0.8767325795437194,0.20591153487690894,0.06767087940968763,0.927654120639325,0.9016341523636454,0.19339904739884972,0.2918274665027111,0.9847333144782457,0.9828107614577823
97,reasonable,unreasonable,y,0.15006879050059652,0.6936736981578672,0.6864312019162286,0.9600546157908673,-0.004009312780899554,0.22728575601876888,0.8252455557642706,0.8652349385103821,0.1511522251944415,0.24397192220083108,0.9285398045830411,0.9373384897613027,0.30982079511835803,0.28338278467791633,0.986818770893689,0.9891217597826586
98,remarkable,unremarkable,y,0.2805032094471174,0.24827811838665137,0.9402811525792406,0.9428152089048983,-0.08271745739144021,0.005511365617408837,0.8294036116639092,0.9092287711977175,0.02692764812431625,0.11515872245284453,0.904735796939251,0.932284864124539,0.492156149617878,0.07818848334977901,0.9858553962108039,0.9795994684331358
99,sophisticated,unsophisticated,y,0.5776917143311475,0.17281668233078396,0.9656441813122837,0.9421951428097411,-0.006296958129056174,0.13756933338740152,0.820147600595564,0.8662849185976185,-0.12797775092417685,-0.12738209715445592,0.8790837288902815,0.9043683063415706,0.8808505948013987,0.010797308709676878,0.9923768379014344,0.9655427345101698
100,successful,unsuccessful,y,0.14963398814904894,0.501429186605883,0.5768267766283004,0.9397038220852463,0.5303658985227491,0.42798092887317196,0.8814761022613192,0.8806132796020114,0.07946216774370018,0.1519044883144336,0.9350590985265551,0.9492073636863438,0.1869118973673617,0.3967616366400635,0.9838748216559867,0.9924451843020989
101,truthful,untruthful,y,0.24608412583677508,0.6547709073040808,0.9298383566872962,0.963728247445315,0.03567663956875777,0.5067693712114539,0.8567833948986384,0.9437280499090418,0.40280197682978325,0.5902902861178722,0.9609474023914915,0.9785684257463105,0.2840926092243673,0.349793652646085,0.9725055644166518,0.9863288206000043
102,perfect,imperfect,y,0.13322320210096472,0.43289257532164727,0.6827340875510998,0.9475984103489331,-0.05173750649655151,0.047165117802170586,0.8302328989915287,0.8720600943071388,-0.06275354120052867,-0.18191527777890437,0.9109554320234446,0.8917859528717709,0.15908890641809803,0.281587882543182,0.9853259000596194,0.9873796058893515
103,brave,cowardly,n,0.13138058734616043,0.26680187853259285,0.9326398623103352,0.9444450045236762,0.05189419207855206,-0.12319311460535598,0.8930746848936852,0.9052435997401743,-0.0073871516399446335,0.0377350697642036,0.9142189352797379,0.9020533895557448,-0.007297254930970665,-0.019330584111791005,0.9835260841194264,0.9734933259296819
104,courageous,cowardly,n,0.3014810009579014,0.299316781907238,0.9517813328662351,0.9492458709091407,0.3203616467890238,0.5188789997169087,0.9266386808795004,0.9487368560277389,-0.007896937631362677,-0.09389844840262551,0.9049599485310705,0.9107657500970744,0.014881706462961497,0.016421713192483645,0.9777715887984122,0.9741773116000144
105,relaxed,nervous,n,0.13855473436447618,-0.0445167260160122,0.9285554141850278,0.9170692151020855,-0.006632946152384633,-0.0514720824300261,0.8477914565006238,0.8434381406365494,-0.12855260254283518,-0.060351139657855546,0.8897032871250176,0.8869771373895781,-0.0424255406038776,0.02804149895952135,0.9739741637752521,0.9742232913692993
106,efficient,inefficient,y,-0.008797467633437472,0.6515573180235892,0.7183063497153371,0.9766321555829922,0.09947851555211051,0.2652523307958381,0.8576606876780626,0.9213704245399867,-0.16896797270678476,0.028995777621134033,0.9196819277890721,0.9422043115988271,-0.034346567575845866,0.27516525175297313,0.9822808334863488,0.9792837848167188
107,effective,ineffective,y,0.05359969574364787,0.2592782539014351,0.7150877633250846,0.9311011515940907,0.3064850259987787,0.2935582442242799,0.8809863004198498,0.8399694613936234,-0.1276315526618872,0.07847146287153861,0.9251334257353809,0.9437346380328917,0.09673971747919874,0.16493469097295255,0.9838950486140688,0.9783053084398962
108,attentive,inattentive,y,0.47723360182689456,0.15340872634851044,0.9418572490479702,0.9267673105291792,0.3324754098688467,0.17056411811841665,0.9003695028872482,0.8108277523949738,-0.06303207281915024,0.009121362245100073,0.881607586654221,0.919890640236036,0.765250947728956,0.19384902104843071,0.987765465019687,0.9716521989975009
109,sensible,insensible,y,0.09727713948064509,0.49926291991175975,0.9406495556055231,0.9716239908854237,-0.12690291670279596,0.004900025796321206,0.827162492081696,0.8871415594275075,-0.16859511980088504,-0.08426007390272194,0.901819008139169,0.9195246498784518,0.2949098529920877,0.05363705122457796,0.9825059033314071,0.9830892549522385
110,popular,unpopular,y,0.03996874369395087,0.6256807289565494,0.6619605484421948,0.9623573074387293,0.07176040755567925,-0.05109090955368334,0.8616533726382549,0.8077809553014689,-0.05058243599143397,-0.06621593459735275,0.9174266724354321,0.9301742388562171,0.1133857593943941,0.49991938575433714,0.9820477863632189,0.9911370970257871
